Item,Date,Qty,Customer,PC,Price,Extended Price,Org,Type
YT440046-815,11/22/2021,1.0,CAT,05,24990.0,24990.0,LEX,FC
YT440046-815,4/26/2021,1.0,CAT,05,24990.0,24990.0,LEX,FC
YT440046-815,5/24/2021,1.0,CAT,05,24990.0,24990.0,LEX,FC
YT440046-815,6/24/2021,1.0,CAT,05,24990.0,24990.0,LEX,FC
YT440046-815,7/26/2021,1.0,CAT,05,24990.0,24990.0,LEX,FC
YT440046-815,8/25/2021,1.0,CAT,05,24990.0,24990.0,LEX,FC
YT440046-815,9/24/2021,1.0,CAT,05,24990.0,24990.0,LEX,FC
YT440077,10/11/2021,1.0,CPG,4,55819.0,55819.0,LEX,FC
YT440077,10/25/2021,1.0,CPG,4,55819.0,55819.0,LEX,FC
YT440077,11/15/2021,1.0,CPG,4,55819.0,55819.0,LEX,FC
YT440077,11/22/2021,2.0,CPG,4,55819.0,111638.0,LEX,FC
YT440077,11/8/2021,1.0,CPG,4,55819.0,55819.0,LEX,FC
YT440077,5/17/2021,4.0,CPG,4,55819.0,223276.0,LEX,FC
YT440077,5/24/2021,1.0,CPG,4,55819.0,55819.0,LEX,FC
YT440077,6/14/2021,5.0,CPG,4,55819.0,279095.0,LEX,FC
YT440077,6/7/2021,1.0,CPG,4,55819.0,55819.0,LEX,FC
YT440077,7/12/2021,2.0,CPG,4,55819.0,111638.0,LEX,FC
YT440077,7/19/2021,1.0,CPG,4,55819.0,55819.0,LEX,FC
YT440077,7/2/2021,1.0,CPG,4,55819.0,55819.0,LEX,FC
YT440077,7/26/2021,5.0,CPG,4,55819.0,279095.0,LEX,FC
YT440077,8/16/2021,4.0,CPG,4,55819.0,223276.0,LEX,FC
YT440077,8/30/2021,2.0,CPG,4,55819.0,111638.0,LEX,FC
YT440077,9/20/2021,1.0,CPG,4,55819.0,55819.0,LEX,FC
YT440077,9/27/2021,1.0,CPG,4,55819.0,55819.0,LEX,FC
YT440077,9/3/2021,2.0,CPG,4,55819.0,111638.0,LEX,FC
YT442390,10/11/2021,9.0,CPG,4,55819.0,502371.0,LEX,FC
YT442390,10/25/2021,4.0,CPG,4,55819.0,223276.0,LEX,FC
YT442390,11/1/2021,6.0,CPG,4,55819.0,334914.0,LEX,FC
YT442390,11/15/2021,11.0,CPG,4,55819.0,614009.0,LEX,FC
YT442390,11/29/2021,7.0,CPG,4,55819.0,390733.0,LEX,FC
YT442390,11/8/2021,6.0,CPG,4,55819.0,334914.0,LEX,FC
YT442390,4/26/2021,10.0,CPG,4,55819.0,558190.0,LEX,FC
YT442390,5/10/2021,1.0,CPG,4,55819.0,55819.0,LEX,FC
YT442390,5/17/2021,3.0,CPG,4,55819.0,167457.0,LEX,FC
YT442390,5/24/2021,12.0,CPG,4,55819.0,669828.0,LEX,FC
YT442390,5/28/2021,6.0,CPG,4,55819.0,334914.0,LEX,FC
YT442390,5/3/2021,6.0,CPG,4,55819.0,334914.0,LEX,FC
YT442390,6/14/2021,4.0,CPG,4,55819.0,223276.0,LEX,FC
YT442390,6/21/2021,4.0,CPG,4,55819.0,223276.0,LEX,FC
YT442390,6/28/2021,7.0,CPG,4,55819.0,390733.0,LEX,FC
YT442390,6/7/2021,4.0,CPG,4,55819.0,223276.0,LEX,FC
YT442390,7/19/2021,7.0,CPG,4,55819.0,390733.0,LEX,FC
YT442390,7/2/2021,4.0,CPG,4,55819.0,223276.0,LEX,FC
YT442390,8/16/2021,6.0,CPG,4,55819.0,334914.0,LEX,FC
YT442390,8/2/2021,5.0,CPG,4,55819.0,279095.0,LEX,FC
YT442390,8/23/2021,4.0,CPG,4,55819.0,223276.0,LEX,FC
YT442390,8/30/2021,19.0,CPG,4,55819.0,1060561.0,LEX,FC
YT442390,8/9/2021,5.0,CPG,4,55819.0,279095.0,LEX,FC
YT442390,9/13/2021,10.0,CPG,4,55819.0,558190.0,LEX,FC
YT442390,9/20/2021,9.0,CPG,4,55819.0,502371.0,LEX,FC
YT442390,9/27/2021,10.0,CPG,4,55819.0,558190.0,LEX,FC
YT442393,10/11/2021,6.0,CPG,4,57394.0,344364.0,LEX,FC
YT442393,10/18/2021,3.0,CPG,4,57394.0,172182.0,LEX,FC
YT442393,11/29/2021,1.0,CPG,4,57394.0,57394.0,LEX,FC
YT442393,4/12/2021,2.0,CPG,4,57394.0,114788.0,LEX,FC
YT442393,4/19/2021,8.0,CPG,4,57394.0,459152.0,LEX,FC
YT442393,4/26/2021,1.0,CPG,4,57394.0,57394.0,LEX,FC
YT442393,5/10/2021,4.0,CPG,4,57394.0,229576.0,LEX,FC
YT442393,5/17/2021,3.0,CPG,4,57394.0,172182.0,LEX,FC
YT442393,5/24/2021,1.0,CPG,4,57394.0,57394.0,LEX,FC
YT442393,5/28/2021,1.0,CPG,4,57394.0,57394.0,LEX,FC
YT442393,5/3/2021,4.0,CPG,4,57394.0,229576.0,LEX,FC
YT442393,6/21/2021,3.0,CPG,4,57394.0,172182.0,LEX,FC
YT442393,6/28/2021,4.0,CPG,4,57394.0,229576.0,LEX,FC
YT442393,6/7/2021,1.0,CPG,4,57394.0,57394.0,LEX,FC
YT442393,7/12/2021,5.0,CPG,4,57394.0,286970.0,LEX,FC
YT442393,7/19/2021,5.0,CPG,4,57394.0,286970.0,LEX,FC
YT442393,7/2/2021,5.0,CPG,4,57394.0,286970.0,LEX,FC
YT442393,8/16/2021,1.0,CPG,4,57394.0,57394.0,LEX,FC
YT442393,8/30/2021,1.0,CPG,4,57394.0,57394.0,LEX,FC
YT442393,8/9/2021,5.0,CPG,4,57394.0,286970.0,LEX,FC
YT442393,9/20/2021,13.0,CPG,4,57394.0,746122.0,LEX,FC
YT443084-800,10/11/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443084-800,10/19/2021,1.0,PR,9,4536.0,4536.0,LEX,FC
YT443084-800,4/29/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443084-800,5/18/2021,1.0,PR,9,4536.0,4536.0,LEX,FC
YT443084-800,5/27/2021,1.0,PR,9,4536.0,4536.0,LEX,FC
YT443084-800,5/28/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443084-800,5/5/2021,3.0,PR,9,4536.0,13608.0,LEX,FC
YT443084-800,6/14/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443084-800,6/22/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443084-800,6/29/2021,1.0,PR,9,4536.0,4536.0,LEX,FC
YT443084-800,7/14/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443084-800,7/2/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443084-800,7/26/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443084-800,7/29/2021,5.0,PR,9,4536.0,22680.0,LEX,FC
YT443084-800,8/17/2021,1.0,PR,9,4536.0,4536.0,LEX,FC
YT443084-800,8/24/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443084-800,8/30/2021,5.0,PR,9,4536.0,22680.0,LEX,FC
YT443084-800,8/9/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443084-800,9/15/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443084-800,9/27/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443084-800,9/3/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443085-800,10/11/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443085-800,10/19/2021,1.0,PR,9,4536.0,4536.0,LEX,FC
YT443085-800,4/19/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443085-800,4/26/2021,1.0,PR,9,4536.0,4536.0,LEX,FC
YT443085-800,4/28/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443085-800,5/18/2021,1.0,PR,9,4536.0,4536.0,LEX,FC
YT443085-800,5/28/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443085-800,5/5/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443085-800,6/14/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443085-800,6/22/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443085-800,7/14/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443085-800,7/2/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443085-800,7/26/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443085-800,8/17/2021,1.0,PR,9,4536.0,4536.0,LEX,FC
YT443085-800,8/24/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443085-800,8/9/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443085-800,9/15/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443085-800,9/27/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT443085-800,9/3/2021,2.0,PR,9,4536.0,9072.0,LEX,FC
YT444343,3/25/2021,1.0,CAT,05,22205.0,22205.0,LEX,FC
YT445255-800,5/24/2021,1.0,PR,9,7606.0,7606.0,LEX,FC
YT445256-800,5/18/2021,2.0,PR,9,7162.0,14324.0,LEX,FC
YT445256-800,7/26/2021,1.0,PR,9,7162.0,7162.0,LEX,FC
YT446565,6/29/2021,1.0,PR,7,592.0,592.0,LEX,FC
YT446565,7/29/2021,5.0,PR,7,592.0,2960.0,LEX,FC
YT446565,8/30/2021,5.0,PR,7,592.0,2960.0,LEX,FC
YT446581,10/28/2021,6.0,PR,T,558.0,3348.0,LEX,FC
YT446581,11/29/2021,8.0,PR,T,558.0,4464.0,LEX,FC
YT446581,3/30/2021,8.0,PR,T,558.0,4464.0,LEX,FC
YT446581,4/29/2021,7.0,PR,T,558.0,3906.0,LEX,FC
YT446581,5/27/2021,6.0,PR,T,558.0,3348.0,LEX,FC
YT446581,6/29/2021,7.0,PR,T,558.0,3906.0,LEX,FC
YT446581,7/29/2021,6.0,PR,T,558.0,3348.0,LEX,FC
YT446581,8/30/2021,6.0,PR,T,558.0,3348.0,LEX,FC
YT446581,9/29/2021,6.0,PR,T,558.0,3348.0,LEX,FC
YT446936,5/4/2021,4.0,DISTRIBUTED POWER,10,11504.0,46016.0,LEX,FC
YT446936,6/7/2021,3.0,DISTRIBUTED POWER,10,11504.0,34512.0,LEX,FC
YT448212,10/29/2021,3.0,KOHLER,4,32140.83,96422.49,LEX,FC
YT448212,11/24/2021,5.0,KOHLER,4,32140.83,160704.15000000002,LEX,FC
YT448212,5/28/2021,5.0,KOHLER,4,32140.83,160704.15000000002,LEX,FC
YT448212,6/18/2021,4.0,KOHLER,4,32140.83,128563.32,LEX,FC
YT448212,7/26/2021,4.0,KOHLER,4,32140.83,128563.32,LEX,FC
YT448212,8/27/2021,3.0,KOHLER,4,32140.83,96422.49,LEX,FC
YT448212,9/24/2021,5.0,KOHLER,4,32140.83,160704.15000000002,LEX,FC
YT448795,10/29/2021,4.0,KOHLER,4,42576.4,170305.6,LEX,FC
YT448795,11/24/2021,11.0,KOHLER,4,42576.4,468340.4,LEX,FC
YT448795,4/26/2021,6.0,KOHLER,4,42576.4,255458.40000000002,LEX,FC
YT448795,5/28/2021,3.0,KOHLER,4,42576.4,127729.20000000001,LEX,FC
YT448795,6/18/2021,3.0,KOHLER,4,42576.4,127729.20000000001,LEX,FC
YT448795,7/26/2021,6.0,KOHLER,4,42576.4,255458.40000000002,LEX,FC
YT448795,8/27/2021,4.0,KOHLER,4,42576.4,170305.6,LEX,FC
YT448795,9/24/2021,5.0,KOHLER,4,42576.4,212882.0,LEX,FC
