Item,Date,Qty,Customer,Price,Extended Price,Type,Org
YT442390,2021-09-20,9,CPG,54472.0,490248.0,FC,LEX
YT442390,2021-09-27,10,CPG,54472.0,544720.0,FC,LEX
YT442390,2021-10-11,9,CPG,54472.0,490248.0,FC,LEX
YT442390,2021-10-25,4,CPG,54472.0,217888.0,FC,LEX
YT442390,2021-11-01,6,CPG,54472.0,326832.0,FC,LEX
YT442390,2021-11-08,6,CPG,54472.0,326832.0,FC,LEX
YT442390,2021-11-15,11,CPG,54472.0,599192.0,FC,LEX
YT442390,2021-11-29,7,CPG,54472.0,381304.0,FC,LEX
YT442393,2021-04-12,2,CPG,56015.0,112030.0,FC,LEX
YT442393,2021-04-19,8,CPG,56015.0,448120.0,FC,LEX
YT442393,2021-04-26,1,CPG,56015.0,56015.0,FC,LEX
YT442393,2021-05-03,4,CPG,56015.0,224060.0,FC,LEX
YT442393,2021-05-10,4,CPG,56015.0,224060.0,FC,LEX
YT442393,2021-05-17,3,CPG,56015.0,168045.0,FC,LEX
YT442393,2021-05-24,1,CPG,56015.0,56015.0,FC,LEX
YT442393,2021-05-28,1,CPG,56015.0,56015.0,FC,LEX
YT442393,2021-06-07,1,CPG,56015.0,56015.0,FC,LEX
YT442393,2021-06-21,3,CPG,56015.0,168045.0,FC,LEX
YT442393,2021-06-28,4,CPG,56015.0,224060.0,FC,LEX
YT442393,2021-07-02,5,CPG,56015.0,280075.0,FC,LEX
YT442393,2021-07-12,5,CPG,56015.0,280075.0,FC,LEX
YT442393,2021-07-19,5,CPG,56015.0,280075.0,FC,LEX
YT442393,2021-08-09,5,CPG,56015.0,280075.0,FC,LEX
YT442393,2021-08-16,1,CPG,56015.0,56015.0,FC,LEX
YT442393,2021-08-30,1,CPG,56015.0,56015.0,FC,LEX
YT442393,2021-09-20,13,CPG,56015.0,728195.0,FC,LEX
YT442393,2021-10-11,6,CPG,56015.0,336090.0,FC,LEX
YT442393,2021-10-18,3,CPG,56015.0,168045.0,FC,LEX
YT442393,2021-11-29,1,CPG,56015.0,56015.0,FC,LEX
YT443084-800,2021-04-29,2,PR,5200.0,10400.0,FC,LEX
YT443084-800,2021-05-05,3,PRW,5200.0,15600.0,FC,LEX
YT443084-800,2021-05-18,1,PRW,5200.0,5200.0,FC,LEX
YT443084-800,2021-05-27,1,PR,5200.0,5200.0,FC,LEX
YT443084-800,2021-05-28,2,PRW,5200.0,10400.0,FC,LEX
YT443084-800,2021-06-14,2,PRW,5200.0,10400.0,FC,LEX
YT443084-800,2021-06-22,2,PRW,5200.0,10400.0,FC,LEX
YT443084-800,2021-06-29,1,PR,5200.0,5200.0,FC,LEX
YT443084-800,2021-07-02,2,PRW,5200.0,10400.0,FC,LEX
YT443084-800,2021-07-14,2,PRW,5200.0,10400.0,FC,LEX
YT443084-800,2021-07-26,2,PRW,5200.0,10400.0,FC,LEX
YT443084-800,2021-07-29,5,PR,5200.0,26000.0,FC,LEX
YT443084-800,2021-08-09,2,PRW,5200.0,10400.0,FC,LEX
YT443084-800,2021-08-17,1,PRW,5200.0,5200.0,FC,LEX
YT443084-800,2021-08-24,2,PRW,5200.0,10400.0,FC,LEX
YT443084-800,2021-08-30,5,PR,5200.0,26000.0,FC,LEX
YT443084-800,2021-09-03,2,PRW,5200.0,10400.0,FC,LEX
YT443084-800,2021-09-15,2,PRW,5200.0,10400.0,FC,LEX
YT443084-800,2021-09-27,2,PRW,5200.0,10400.0,FC,LEX
YT443084-800,2021-10-11,2,PRW,5200.0,10400.0,FC,LEX
YT443084-800,2021-10-19,1,PRW,5200.0,5200.0,FC,LEX
YT443085-800,2021-04-19,2,PRW,5200.0,10400.0,FC,LEX
YT443085-800,2021-04-26,1,PR,5200.0,5200.0,FC,LEX
YT443085-800,2021-04-28,2,PRW,5200.0,10400.0,FC,LEX
YT443085-800,2021-05-05,2,PRW,5200.0,10400.0,FC,LEX
YT443085-800,2021-05-18,1,PRW,5200.0,5200.0,FC,LEX
YT443085-800,2021-05-28,2,PRW,5200.0,10400.0,FC,LEX
YT443085-800,2021-06-14,2,PRW,5200.0,10400.0,FC,LEX
YT443085-800,2021-06-22,2,PRW,5200.0,10400.0,FC,LEX
YT443085-800,2021-07-02,2,PRW,5200.0,10400.0,FC,LEX
YT443085-800,2021-07-14,2,PRW,5200.0,10400.0,FC,LEX
YT443085-800,2021-07-26,2,PRW,5200.0,10400.0,FC,LEX
YT443085-800,2021-08-09,2,PRW,5200.0,10400.0,FC,LEX
YT443085-800,2021-08-17,1,PRW,5200.0,5200.0,FC,LEX
YT443085-800,2021-08-24,2,PRW,5200.0,10400.0,FC,LEX
YT443085-800,2021-09-03,2,PRW,5200.0,10400.0,FC,LEX
YT443085-800,2021-09-15,2,PRW,5200.0,10400.0,FC,LEX
YT443085-800,2021-09-27,2,PRW,5200.0,10400.0,FC,LEX
YT443085-800,2021-10-11,2,PRW,5200.0,10400.0,FC,LEX
YT443085-800,2021-10-19,1,PRW,5200.0,5200.0,FC,LEX
YT444343,2021-03-25,1,CAT,25463.0,25463.0,FC,LEX
YT445255-800,2021-05-24,1,PRW,7902.24,7902.24,FC,LEX
YT445256-800,2021-05-18,2,PRW,7860.24,15720.48,FC,LEX
YT445256-800,2021-07-26,1,PRW,7860.24,7860.24,FC,LEX
YT446565,2021-06-29,1,PR,630.0,630.0,FC,LEX
YT446565,2021-07-29,5,PR,630.0,3150.0,FC,LEX
YT446565,2021-08-30,5,PR,630.0,3150.0,FC,LEX
YT446581,2021-03-30,8,PR,584.0,4672.0,FC,LEX
YT446581,2021-04-29,7,PR,584.0,4088.0,FC,LEX
YT446581,2021-05-27,6,PR,584.0,3504.0,FC,LEX
YT446581,2021-06-29,7,PR,584.0,4088.0,FC,LEX
YT446581,2021-07-29,6,PR,584.0,3504.0,FC,LEX
YT446581,2021-08-30,6,PR,584.0,3504.0,FC,LEX
YT446581,2021-09-29,6,PR,584.0,3504.0,FC,LEX
YT446581,2021-10-28,6,PR,584.0,3504.0,FC,LEX
YT446581,2021-11-29,8,PR,584.0,4672.0,FC,LEX
YT446936,2021-05-04,4,INN,11383.0,45532.0,FC,LEX
YT446936,2021-06-07,3,INN,11383.0,34149.0,FC,LEX
YT448212,2021-05-28,5,KOH,44546.0,222730.0,FC,LEX
YT448212,2021-06-18,4,KOH,44546.0,178184.0,FC,LEX
YT448212,2021-07-26,4,KOH,44546.0,178184.0,FC,LEX
YT448212,2021-08-27,3,KOH,44546.0,133638.0,FC,LEX
YT448212,2021-09-24,5,KOH,44546.0,222730.0,FC,LEX
YT448212,2021-10-29,3,KOH,44546.0,133638.0,FC,LEX
YT448212,2021-11-24,5,KOH,44564.0,222820.0,FC,LEX
YT448795,2021-04-26,6,KOH,64616.0,387696.0,FC,LEX
YT448795,2021-05-28,3,KOH,64616.0,193848.0,FC,LEX
YT448795,2021-06-18,3,KOH,64616.0,193848.0,FC,LEX
YT448795,2021-07-26,6,KOH,64616.0,387696.0,FC,LEX
YT448795,2021-08-27,4,KOH,64616.0,258464.0,FC,LEX
YT448795,2021-09-24,5,KOH,64616.0,323080.0,FC,LEX
YT448795,2021-10-29,4,KOH,64616.0,258464.0,FC,LEX
YT448795,2021-11-24,11,KOH,64616.0,710776.0,FC,LEX
YT449094-818,2021-04-26,1,CAT,78773.0,78773.0,FC,LEX
YT449094-818,2021-04-29,1,CAT,78773.0,78773.0,FC,LEX
YT449094-818,2021-04-30,1,CAT,78773.0,78773.0,FC,LEX
YT449099,2021-04-29,1,CAT,65820.0,65820.0,FC,LEX
YT449099,2021-05-28,1,CAT,65820.0,65820.0,FC,LEX
YT449099,2021-06-29,1,CAT,65820.0,65820.0,FC,LEX
YT449099,2021-07-29,1,CAT,65820.0,65820.0,FC,LEX
YT449099,2021-08-30,1,CAT,65820.0,65820.0,FC,LEX
YT449099,2021-09-29,1,CAT,65820.0,65820.0,FC,LEX
YT449099,2021-10-28,1,CAT,65820.0,65820.0,FC,LEX
YT449109,2021-07-15,1,CAT,66554.0,66554.0,FC,LEX
YT449109,2021-07-16,1,CAT,66554.0,66554.0,FC,LEX
YT50972-234.50,2021-07-13,3,CAT,21.0,63.0,FC,LEX
